age;job;marital;education;latitude;longitude;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
42;technician;single;secondary;34.56955;-119.558945;yes;-1129;yes;no;unknown;2;jun;555;5;-1;0;unknown;yes
35;blue-collar;married;secondary;34.56955;-119.558945;no;1949;yes;no;unknown;2;jun;200;3;-1;0;unknown;no
40;admin.;single;unknown;34.56955;-119.558945;no;358;yes;no;unknown;2;jun;350;1;-1;0;unknown;no
41;technician;married;secondary;34.56955;-119.558945;no;0;no;no;unknown;2;jun;157;3;-1;0;unknown;no
34;management;married;tertiary;34.56955;-119.558945;no;1267;yes;no;unknown;2;jun;87;4;-1;0;unknown;no
35;services;married;tertiary;34.56955;-119.558945;no;0;yes;no;unknown;2;jun;312;2;-1;0;unknown;no
45;services;married;secondary;34.56955;-119.558945;no;75;yes;yes;unknown;2;jun;222;2;-1;0;unknown;no
47;technician;married;primary;34.56955;-119.558945;no;1375;yes;yes;unknown;2;jun;218;2;-1;0;unknown;no
44;blue-collar;married;primary;34.56955;-119.558945;no;3433;yes;no;unknown;2;jun;548;8;-1;0;unknown;no
45;self-employed;married;secondary;34.56955;-119.558945;no;976;yes;no;unknown;2;jun;176;4;-1;0;unknown;no
30;services;single;secondary;34.56955;-119.558945;no;603;yes;yes;unknown;2;jun;335;2;-1;0;unknown;no
34;technician;married;primary;34.56955;-119.558945;no;926;yes;yes;unknown;2;jun;142;2;-1;0;unknown;no
28;blue-collar;single;primary;34.56955;-119.558945;no;8263;yes;no;unknown;2;jun;267;1;-1;0;unknown;no
40;services;divorced;primary;34.56955;-119.558945;no;1937;yes;no;unknown;2;jun;86;1;-1;0;unknown;no
58;self-employed;divorced;tertiary;34.56955;-119.558945;no;3;yes;yes;unknown;2;jun;129;4;-1;0;unknown;no
44;blue-collar;married;primary;37.396313;-121.93757;no;417;yes;no;unknown;2;jun;322;5;-1;0;unknown;no
35;management;single;tertiary;37.396313;-121.93757;no;1273;yes;no;unknown;2;jun;111;3;-1;0;unknown;no
35;blue-collar;married;secondary;37.396313;-121.93757;no;98;yes;no;unknown;2;jun;136;1;-1;0;unknown;no
31;blue-collar;married;secondary;37.396313;-121.93757;no;-282;yes;yes;unknown;2;jun;108;1;-1;0;unknown;no
35;blue-collar;married;primary;37.396313;-121.93757;no;456;yes;no;unknown;2;jun;71;1;-1;0;unknown;no
38;admin.;married;primary;37.396313;-121.93757;no;0;yes;no;unknown;2;jun;29;32;-1;0;unknown;no
29;admin.;married;secondary;37.396313;-121.93757;no;301;yes;no;unknown;2;jun;150;5;-1;0;unknown;no
36;management;single;tertiary;37.396313;-121.93757;no;4543;yes;no;unknown;2;jun;252;5;-1;0;unknown;no
35;services;single;secondary;37.396313;-121.93757;no;257;yes;no;unknown;2;jun;518;1;-1;0;unknown;no
32;blue-collar;married;secondary;37.396313;-121.93757;no;35;yes;no;unknown;2;jun;42;1;-1;0;unknown;no
33;services;single;secondary;37.396313;-121.93757;no;245;yes;no;unknown;2;jun;140;3;-1;0;unknown;no
33;management;single;tertiary;37.396313;-121.93757;no;21096;yes;no;unknown;2;jun;144;2;-1;0;unknown;no
28;services;married;secondary;37.396313;-121.93757;no;3019;no;no;unknown;2;jun;303;2;-1;0;unknown;no
38;blue-collar;married;primary;37.396313;-121.93757;no;-537;yes;no;unknown;2;jun;171;1;-1;0;unknown;no
44;blue-collar;divorced;primary;37.396313;-121.93757;yes;-119;yes;no;unknown;2;jun;132;5;-1;0;unknown;no
39;technician;married;secondary;37.396313;-121.93757;no;-295;yes;no;unknown;2;jun;288;1;-1;0;unknown;no
53;management;married;tertiary;37.396313;-121.93757;no;6525;yes;no;unknown;2;jun;73;3;-1;0;unknown;no
30;blue-collar;married;secondary;37.396313;-121.93757;no;171;yes;no;unknown;2;jun;230;4;-1;0;unknown;no
28;blue-collar;married;primary;37.396313;-121.93757;no;-511;yes;no;unknown;2;jun;82;1;-1;0;unknown;no
26;technician;single;secondary;37.396313;-121.93757;no;2610;yes;yes;unknown;2;jun;626;1;-1;0;unknown;no
48;unemployed;married;primary;37.396313;-121.93757;no;1849;yes;no;unknown;2;jun;345;3;-1;0;unknown;no
58;retired;married;tertiary;37.396313;-121.93757;no;2084;yes;no;unknown;2;jun;75;5;-1;0;unknown;no
33;admin.;married;secondary;37.396313;-121.93757;no;471;yes;no;unknown;2;jun;214;2;-1;0;unknown;no
29;technician;single;tertiary;37.396313;-121.93757;no;2998;no;no;unknown;2;jun;479;3;-1;0;unknown;no
42;management;married;unknown;37.396313;-121.93757;no;342;yes;no;unknown;2;jun;156;5;-1;0;unknown;no
45;blue-collar;married;primary;37.396313;-121.93757;no;816;yes;no;unknown;2;jun;80;3;-1;0;unknown;no
28;management;single;tertiary;37.396313;-121.93757;no;6321;yes;no;unknown;2;jun;204;5;-1;0;unknown;no
54;self-employed;married;primary;34.536247;-118.3966;no;277;yes;no;unknown;2;jun;360;3;-1;0;unknown;no
46;technician;divorced;secondary;34.536247;-118.3966;no;-205;yes;no;unknown;2;jun;126;1;-1;0;unknown;no
29;blue-collar;married;secondary;34.536247;-118.3966;no;1492;yes;no;unknown;2;jun;267;10;-1;0;unknown;no
59;blue-collar;married;secondary;37.07216;-121.98134;no;475;yes;yes;unknown;2;jun;290;1;-1;0;unknown;no
34;management;married;secondary;37.07216;-121.98134;no;1105;yes;yes;unknown;2;jun;136;4;-1;0;unknown;no
36;blue-collar;married;secondary;37.07216;-121.98134;no;63;yes;no;unknown;2;jun;56;8;-1;0;unknown;no
33;admin.;single;secondary;37.07216;-121.98134;no;0;yes;no;unknown;2;jun;32;2;-1;0;unknown;no
32;blue-collar;married;primary;37.07216;-121.98134;no;415;yes;no;unknown;2;jun;777;4;-1;0;unknown;yes
35;blue-collar;married;secondary;37.07216;-121.98134;no;53;yes;no;unknown;2;jun;826;4;-1;0;unknown;no
45;services;married;secondary;37.07216;-121.98134;no;-158;yes;no;unknown;2;jun;91;1;-1;0;unknown;no
53;blue-collar;married;secondary;37.07216;-121.98134;no;-711;yes;no;unknown;2;jun;198;1;-1;0;unknown;no
39;technician;single;tertiary;37.07216;-121.98134;no;2617;yes;no;unknown;2;jun;164;2;-1;0;unknown;no
38;housemaid;single;secondary;37.07216;-121.98134;no;113;yes;no;unknown;2;jun;98;4;-1;0;unknown;no
32;blue-collar;single;secondary;37.07216;-121.98134;no;-691;yes;yes;unknown;2;jun;53;1;-1;0;unknown;no
42;technician;married;secondary;37.07216;-121.98134;no;-887;no;no;unknown;2;jun;349;4;-1;0;unknown;no
30;blue-collar;married;secondary;37.07216;-121.98134;no;194;yes;no;unknown;2;jun;178;1;-1;0;unknown;no
31;blue-collar;married;primary;37.07216;-121.98134;no;2198;no;no;unknown;2;jun;532;2;-1;0;unknown;no
31;technician;single;secondary;37.07216;-121.98134;no;1170;yes;no;unknown;2;jun;120;2;-1;0;unknown;no
41;blue-collar;married;primary;37.07216;-121.98134;no;1905;yes;no;unknown;2;jun;164;4;-1;0;unknown;no
35;services;divorced;secondary;37.07216;-121.98134;no;532;yes;no;unknown;2;jun;375;1;-1;0;unknown;no
40;blue-collar;married;primary;37.07216;-121.98134;no;2635;yes;no;unknown;2;jun;20;21;-1;0;unknown;no
49;services;married;secondary;37.07216;-121.98134;no;180;yes;yes;unknown;2;jun;392;3;-1;0;unknown;no
31;technician;single;secondary;37.07216;-121.98134;no;4040;yes;no;unknown;2;jun;213;2;-1;0;unknown;no
32;blue-collar;married;primary;37.07216;-121.98134;no;2;yes;no;unknown;2;jun;18;1;-1;0;unknown;no
58;technician;married;secondary;37.07216;-121.98134;no;2073;no;no;unknown;2;jun;393;3;-1;0;unknown;no
32;blue-collar;divorced;secondary;37.07216;-121.98134;no;0;yes;no;unknown;2;jun;746;2;-1;0;unknown;no
42;entrepreneur;married;secondary;37.07216;-121.98134;no;-480;yes;yes;unknown;2;jun;351;6;-1;0;unknown;no
39;housemaid;married;secondary;37.07216;-121.98134;no;4136;yes;no;unknown;2;jun;142;3;-1;0;unknown;no
36;blue-collar;married;secondary;29.362568;-95.111626;yes;-2;no;no;unknown;2;jun;316;1;-1;0;unknown;no
42;blue-collar;married;secondary;34.955612;-120.22762;no;4;yes;yes;unknown;2;jun;229;8;-1;0;unknown;no
27;technician;single;secondary;34.955612;-120.22762;no;1;yes;no;unknown;2;jun;261;8;-1;0;unknown;no
35;management;married;tertiary;34.955612;-120.22762;no;2387;yes;yes;unknown;2;jun;289;2;-1;0;unknown;no
38;blue-collar;married;primary;34.955612;-120.22762;no;1495;yes;no;unknown;2;jun;74;3;-1;0;unknown;no
31;admin.;single;tertiary;34.955612;-120.22762;no;-218;yes;no;unknown;2;jun;227;15;-1;0;unknown;no
31;blue-collar;married;secondary;34.955612;-120.22762;no;-617;yes;no;unknown;2;jun;115;2;-1;0;unknown;no
30;unemployed;single;secondary;34.955612;-120.22762;no;500;yes;no;unknown;2;jun;178;2;-1;0;unknown;no
33;technician;married;tertiary;34.955612;-120.22762;no;2364;yes;no;unknown;2;jun;154;2;-1;0;unknown;no
35;services;married;secondary;34.955612;-120.22762;no;456;yes;yes;unknown;2;jun;100;4;-1;0;unknown;no
51;blue-collar;married;unknown;34.955612;-120.22762;no;0;no;no;unknown;2;jun;61;7;-1;0;unknown;no
47;admin.;married;primary;34.955612;-120.22762;no;68;yes;no;unknown;2;jun;754;2;-1;0;unknown;no
36;management;divorced;tertiary;34.955612;-120.22762;no;5195;yes;no;unknown;2;jun;55;25;-1;0;unknown;no
34;blue-collar;married;primary;34.955612;-120.22762;no;1090;yes;no;unknown;2;jun;130;2;-1;0;unknown;no
37;admin.;divorced;secondary;34.955612;-120.22762;no;673;yes;no;unknown;2;jun;509;2;-1;0;unknown;no
40;entrepreneur;divorced;unknown;34.035004;-118.46846;no;2418;yes;yes;unknown;2;jun;181;16;-1;0;unknown;no
33;admin.;divorced;primary;34.035004;-118.46846;no;1416;yes;no;unknown;2;jun;239;4;-1;0;unknown;no
35;blue-collar;married;primary;34.035004;-118.46846;no;828;no;no;unknown;2;jun;468;8;-1;0;unknown;no
58;retired;married;secondary;34.035004;-118.46846;no;1604;yes;no;unknown;2;jun;358;3;-1;0;unknown;no
28;admin.;single;tertiary;34.035004;-118.46846;no;1540;yes;no;unknown;2;jun;442;11;-1;0;unknown;no
36;management;married;tertiary;34.035004;-118.46846;no;0;yes;no;unknown;2;jun;1576;3;-1;0;unknown;no
41;admin.;married;secondary;34.035004;-118.46846;no;-18;yes;yes;unknown;2;jun;83;6;-1;0;unknown;no
41;admin.;divorced;secondary;34.035004;-118.46846;no;-106;yes;no;unknown;2;jun;134;3;-1;0;unknown;no
43;management;divorced;tertiary;34.035004;-118.46846;no;1;yes;yes;unknown;2;jun;28;8;-1;0;unknown;no
59;blue-collar;married;secondary;34.035004;-118.46846;no;104;yes;no;unknown;2;jun;92;5;-1;0;unknown;no
43;management;married;unknown;34.035004;-118.46846;no;498;yes;no;unknown;2;jun;73;5;-1;0;unknown;no
43;blue-collar;married;primary;34.035004;-118.46846;no;7343;yes;no;unknown;2;jun;217;4;-1;0;unknown;no
50;blue-collar;married;primary;34.035004;-118.46846;no;33;yes;no;unknown;2;jun;134;8;-1;0;unknown;no
58;admin.;married;secondary;34.035004;-118.46846;no;3496;yes;no;unknown;2;jun;111;4;-1;0;unknown;no
39;blue-collar;married;primary;34.035004;-118.46846;no;592;yes;no;unknown;2;jun;222;2;-1;0;unknown;no
55;unemployed;married;secondary;34.035004;-118.46846;yes;1108;yes;yes;unknown;2;jun;75;4;-1;0;unknown;no
44;blue-collar;single;secondary;34.035004;-118.46846;no;-292;yes;no;unknown;2;jun;179;7;-1;0;unknown;no
35;technician;single;secondary;34.035004;-118.46846;no;1708;yes;no;unknown;2;jun;110;3;-1;0;unknown;no
48;blue-collar;married;primary;34.035004;-118.46846;no;235;yes;no;unknown;2;jun;58;4;-1;0;unknown;no
37;blue-collar;married;unknown;34.035004;-118.46846;no;-1050;yes;no;unknown;2;jun;548;2;-1;0;unknown;no
31;admin.;single;secondary;34.035004;-118.46846;no;2398;yes;no;unknown;2;jun;16;13;-1;0;unknown;no
33;technician;single;tertiary;34.035004;-118.46846;no;5234;no;no;unknown;2;jun;213;3;-1;0;unknown;no
37;blue-collar;married;secondary;34.035004;-118.46846;no;954;yes;no;unknown;2;jun;402;9;-1;0;unknown;no
33;student;single;tertiary;34.035004;-118.46846;no;3404;yes;no;unknown;2;jun;312;3;-1;0;unknown;no
23;blue-collar;single;secondary;34.035004;-118.46846;no;27;yes;no;unknown;2;jun;280;2;-1;0;unknown;no
33;blue-collar;single;secondary;34.035004;-118.46846;no;6285;yes;no;unknown;2;jun;689;3;-1;0;unknown;no
49;blue-collar;married;primary;34.035004;-118.46846;no;355;yes;no;unknown;2;jun;253;7;-1;0;unknown;no
51;entrepreneur;married;secondary;34.035004;-118.46846;no;0;yes;yes;unknown;2;jun;184;5;-1;0;unknown;no
43;blue-collar;married;secondary;34.035004;-118.46846;no;4309;yes;no;unknown;2;jun;43;15;-1;0;unknown;no
49;management;divorced;tertiary;34.035004;-118.46846;no;696;yes;no;unknown;2;jun;310;3;-1;0;unknown;no
39;services;divorced;secondary;34.035004;-118.46846;no;-718;yes;no;unknown;2;jun;90;4;-1;0;unknown;no
38;blue-collar;married;primary;34.035004;-118.46846;no;-854;yes;no;unknown;2;jun;194;4;-1;0;unknown;no
42;management;married;secondary;34.035004;-118.46846;no;12282;yes;no;unknown;2;jun;984;4;-1;0;unknown;no
29;management;married;secondary;34.035004;-118.46846;no;0;yes;no;unknown;2;jun;85;4;-1;0;unknown;no
31;blue-collar;single;secondary;34.035004;-118.46846;yes;-575;yes;no;unknown;2;jun;153;9;-1;0;unknown;no
39;management;married;primary;34.035004;-118.46846;no;13;no;no;unknown;2;jun;59;4;-1;0;unknown;no
42;admin.;married;secondary;34.035004;-118.46846;no;6445;yes;no;unknown;2;jun;20;8;-1;0;unknown;no
40;unemployed;married;secondary;34.035004;-118.46846;no;1960;yes;no;unknown;2;jun;605;6;-1;0;unknown;yes
42;blue-collar;married;secondary;34.035004;-118.46846;no;130;no;no;unknown;2;jun;180;3;-1;0;unknown;no
52;technician;married;secondary;34.035004;-118.46846;no;930;yes;no;unknown;2;jun;94;16;-1;0;unknown;no
28;blue-collar;single;secondary;34.035004;-118.46846;no;5149;yes;no;unknown;2;jun;232;3;-1;0;unknown;no
29;blue-collar;single;secondary;34.035004;-118.46846;no;260;yes;no;unknown;2;jun;707;14;-1;0;unknown;yes
44;management;divorced;tertiary;34.035004;-118.46846;yes;-411;yes;no;unknown;2;jun;432;4;-1;0;unknown;yes
23;services;single;secondary;34.035004;-118.46846;no;342;yes;no;unknown;3;jun;152;6;-1;0;unknown;no
35;management;married;tertiary;34.035004;-118.46846;no;2529;yes;no;unknown;3;jun;104;7;-1;0;unknown;no
41;services;married;tertiary;34.035004;-118.46846;no;412;yes;no;unknown;3;jun;154;5;-1;0;unknown;no
60;technician;divorced;secondary;34.035004;-118.46846;no;11615;yes;no;unknown;3;jun;70;10;-1;0;unknown;no
37;admin.;divorced;secondary;34.035004;-118.46846;no;-165;yes;no;unknown;3;jun;48;2;-1;0;unknown;no
36;management;single;tertiary;34.035004;-118.46846;no;3139;no;no;unknown;3;jun;182;5;-1;0;unknown;no
31;technician;single;secondary;34.035004;-118.46846;no;674;yes;yes;unknown;3;jun;150;3;-1;0;unknown;no
39;blue-collar;single;primary;34.035004;-118.46846;no;-360;yes;no;unknown;3;jun;209;2;-1;0;unknown;no
46;services;married;primary;34.035004;-118.46846;no;43;yes;no;unknown;3;jun;86;5;-1;0;unknown;no
30;entrepreneur;single;secondary;34.035004;-118.46846;no;265;yes;yes;unknown;3;jun;67;10;-1;0;unknown;no
45;admin.;divorced;secondary;34.035004;-118.46846;no;-121;yes;no;unknown;3;jun;197;5;-1;0;unknown;no
47;services;married;secondary;34.035004;-118.46846;no;344;yes;no;unknown;3;jun;87;1;-1;0;unknown;no
54;admin.;single;secondary;38.50281;-122.60672;no;2423;no;no;unknown;3;jun;75;4;-1;0;unknown;no
51;technician;married;secondary;38.50281;-122.60672;no;1186;yes;no;unknown;3;jun;450;3;-1;0;unknown;no
31;admin.;married;secondary;38.50281;-122.60672;no;7634;yes;yes;unknown;3;jun;216;1;-1;0;unknown;no
36;management;single;tertiary;38.50281;-122.60672;no;0;yes;no;unknown;3;jun;174;1;-1;0;unknown;no
31;blue-collar;married;secondary;38.50281;-122.60672;no;-446;no;no;unknown;3;jun;180;1;-1;0;unknown;no
39;blue-collar;single;secondary;38.50281;-122.60672;no;277;yes;no;unknown;3;jun;20;8;-1;0;unknown;no
38;blue-collar;married;secondary;38.50281;-122.60672;no;648;yes;no;unknown;3;jun;179;1;-1;0;unknown;no
49;admin.;single;secondary;38.50281;-122.60672;no;-1193;yes;yes;unknown;3;jun;73;1;-1;0;unknown;no
58;management;married;tertiary;38.50281;-122.60672;no;107;yes;no;unknown;3;jun;55;1;-1;0;unknown;no
28;services;married;secondary;38.50281;-122.60672;no;468;yes;yes;unknown;3;jun;222;1;-1;0;unknown;no
43;blue-collar;married;primary;38.50281;-122.60672;no;-872;yes;yes;unknown;3;jun;267;1;-1;0;unknown;no
55;services;married;secondary;38.50281;-122.60672;no;1695;yes;no;unknown;3;jun;69;2;-1;0;unknown;no
31;technician;married;secondary;38.50281;-122.60672;no;-292;yes;yes;unknown;3;jun;186;1;-1;0;unknown;no
52;blue-collar;divorced;primary;38.50281;-122.60672;no;196;yes;yes;unknown;3;jun;63;1;-1;0;unknown;no
35;technician;single;tertiary;38.50281;-122.60672;no;914;no;no;unknown;3;jun;166;1;-1;0;unknown;no
41;admin.;single;secondary;38.50281;-122.60672;no;734;yes;no;unknown;3;jun;332;3;-1;0;unknown;no
25;admin.;single;secondary;38.50281;-122.60672;no;120;yes;no;unknown;3;jun;542;1;-1;0;unknown;no
37;management;married;tertiary;38.50281;-122.60672;no;1125;yes;no;unknown;3;jun;301;1;-1;0;unknown;no
31;technician;single;tertiary;38.50281;-122.60672;no;1166;yes;no;unknown;3;jun;207;1;-1;0;unknown;no
34;blue-collar;single;secondary;38.50281;-122.60672;no;13683;yes;no;unknown;3;jun;115;3;-1;0;unknown;no
32;services;married;secondary;38.50281;-122.60672;yes;-790;yes;no;unknown;3;jun;159;1;-1;0;unknown;no
46;technician;married;secondary;38.50281;-122.60672;no;231;yes;no;unknown;3;jun;117;1;-1;0;unknown;no
30;admin.;single;secondary;38.50281;-122.60672;no;3809;yes;no;unknown;3;jun;159;4;-1;0;unknown;no
42;management;married;tertiary;38.50281;-122.60672;no;255;yes;yes;unknown;3;jun;238;2;-1;0;unknown;no
33;services;married;secondary;38.50281;-122.60672;no;34;yes;yes;unknown;3;jun;161;1;-1;0;unknown;no
32;technician;single;secondary;38.50281;-122.60672;no;1279;yes;no;unknown;3;jun;1173;3;-1;0;unknown;yes
38;management;married;tertiary;34.70253;-119.982506;yes;-562;yes;no;unknown;3;jun;206;1;-1;0;unknown;no
30;admin.;married;secondary;37.8592;-122.4843;yes;-938;yes;no;unknown;3;jun;438;1;-1;0;unknown;no
29;technician;single;tertiary;37.8592;-122.4843;no;2893;yes;no;unknown;3;jun;250;1;-1;0;unknown;no
43;blue-collar;married;primary;37.8592;-122.4843;no;-120;yes;no;unknown;3;jun;46;1;-1;0;unknown;no
41;blue-collar;married;secondary;37.8592;-122.4843;no;-256;yes;no;unknown;3;jun;147;2;-1;0;unknown;no
30;unemployed;single;secondary;40.05412;-88.24166;no;-306;yes;no;unknown;3;jun;275;1;-1;0;unknown;no
42;technician;single;unknown;42.06645;-88.04446;no;344;yes;no;unknown;3;jun;26;7;-1;0;unknown;no
37;technician;divorced;secondary;42.06645;-88.04446;no;1772;no;no;unknown;3;jun;202;1;-1;0;unknown;no
31;unemployed;married;secondary;42.06645;-88.04446;no;86;yes;yes;unknown;3;jun;963;2;-1;0;unknown;yes
26;services;single;secondary;42.06645;-88.04446;no;92;yes;no;unknown;3;jun;50;4;-1;0;unknown;no
25;blue-collar;single;secondary;42.06645;-88.04446;no;2096;yes;no;unknown;3;jun;236;2;-1;0;unknown;no
51;management;married;tertiary;42.06645;-88.04446;no;1355;yes;no;unknown;3;jun;272;1;-1;0;unknown;no
30;technician;married;secondary;42.06645;-88.04446;no;418;yes;no;unknown;3;jun;112;1;-1;0;unknown;no
30;admin.;married;secondary;42.06645;-88.04446;no;457;yes;no;unknown;3;jun;384;5;-1;0;unknown;no
28;admin.;single;secondary;29.568832;-98.27706;no;1323;yes;no;unknown;3;jun;361;1;-1;0;unknown;no
27;management;single;tertiary;34.23906;-118.2817;no;450;yes;no;unknown;3;jun;49;1;-1;0;unknown;no
26;admin.;single;secondary;34.23906;-118.2817;no;317;yes;no;unknown;3;jun;953;1;-1;0;unknown;no
54;blue-collar;divorced;unknown;29.675982;-98.54269;no;1545;yes;no;unknown;3;jun;148;2;-1;0;unknown;no
25;blue-collar;married;primary;29.675982;-98.54269;yes;-589;yes;no;unknown;3;jun;233;1;-1;0;unknown;no
26;technician;single;secondary;30.22888;-95.416016;no;3070;yes;no;unknown;3;jun;409;1;-1;0;unknown;no
27;blue-collar;single;secondary;30.22888;-95.416016;no;446;yes;no;unknown;3;jun;194;1;-1;0;unknown;no
29;blue-collar;married;secondary;30.22888;-95.416016;no;-475;yes;no;unknown;3;jun;538;2;-1;0;unknown;no
21;unemployed;married;secondary;30.22888;-95.416016;no;2062;yes;no;unknown;3;jun;103;1;-1;0;unknown;no
25;admin.;single;tertiary;30.22888;-95.416016;no;407;yes;no;unknown;3;jun;579;1;-1;0;unknown;no
44;services;married;secondary;30.22888;-95.416016;no;646;yes;no;unknown;3;jun;183;4;-1;0;unknown;no
35;admin.;single;secondary;30.22888;-95.416016;no;182;yes;no;unknown;3;jun;117;1;-1;0;unknown;no
28;blue-collar;married;secondary;30.22888;-95.416016;no;0;yes;yes;unknown;3;jun;210;1;-1;0;unknown;no
42;technician;married;secondary;30.22888;-95.416016;no;-129;yes;no;unknown;3;jun;175;1;-1;0;unknown;no
29;technician;married;primary;30.22888;-95.416016;no;1761;yes;no;unknown;3;jun;186;1;-1;0;unknown;no
30;services;married;secondary;30.22888;-95.416016;no;227;no;yes;unknown;3;jun;23;1;-1;0;unknown;no
43;technician;married;secondary;30.22888;-95.416016;no;463;no;no;unknown;3;jun;268;1;-1;0;unknown;no
54;management;single;tertiary;33.6359;-96.544495;no;0;yes;no;unknown;3;jun;68;1;-1;0;unknown;no
41;blue-collar;single;secondary;33.6359;-96.544495;no;948;yes;no;unknown;3;jun;157;1;-1;0;unknown;no
36;housemaid;married;primary;33.6359;-96.544495;no;191;yes;no;unknown;3;jun;132;1;-1;0;unknown;no
